OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31214,2024-019U,2024-11-29T02:55:11.097408,15.25913073,.0001287,43.0013,355.3000,245.0904,114.9813,0,U,58871,999,4770,-.68275E-4,-.2043E-4,0
STARLINK-31215,2024-019V,2024-11-28T03:11:31.555104,15.25902381,.0001323,43.0019,0.7709,293.9836,66.0876,0,U,58872,999,4774,.1903E-5,-.208E-5,0
STARLINK-31177,2024-019W,2024-11-28T10:07:23.325600,15.25934049,.0001132,42.9988,358.6486,255.6094,104.4632,0,U,58873,999,4781,.13428E-3,.3259E-4,0
STARLINK-30945,2024-019X,2024-11-29T02:09:34.566624,15.25892811,.000052,42.9982,355.0363,215.6758,144.4058,0,U,58874,999,4791,.13648E-3,.3313E-4,0
STARLINK-31212,2024-019Y,2024-11-28T01:56:49.102368,15.25899093,.0000942,43.0020,1.2565,279.9286,80.1459,0,U,58875,999,4773,.41669E-3,.10654E-3,0
STARLINK-31306,2024-020A,2024-11-28T17:28:58.876608,15.30208259,.0001347,53.1617,326.5349,133.5159,226.5954,0,U,58876,999,4791,-.13332E-4,-.754E-5,0
STARLINK-31326,2024-020B,2024-11-29T01:05:47.033664,15.30168244,.0001625,53.1590,325.6599,92.9238,267.1948,0,U,58877,999,4793,-.95012E-4,-.3169E-4,0
STARLINK-31300,2024-020C,2024-11-27T10:12:29.522016,15.30197582,.0001573,53.1605,332.6208,97.7385,262.3794,0,U,58878,999,4770,.99785E-4,.2597E-4,0
STARLINK-31296,2024-020D,2024-11-28T23:40:46.075296,15.41373062,.0007709,53.1617,323.8912,90.6650,269.5239,0,U,58879,999,4795,.52397E-3,.21883E-3,0
STARLINK-31328,2024-020E,2024-11-28T22:58:33.793248,15.34229187,.0001329,53.1606,318.6274,91.6116,268.5038,0,U,58880,999,4686,.11274E-3,.3415E-4,0
STARLINK-31260,2024-020F,2024-11-28T22:26:20.896512,15.30208940,.0002982,53.1580,325.6897,102.0744,258.0591,0,U,58881,999,4793,.20583E-3,.5743E-4,0
STARLINK-31323,2024-020G,2024-11-29T00:04:57.135648,15.30201135,.0001378,53.1613,325.4065,90.5633,269.5525,0,U,58882,999,4778,.75973E-4,.1892E-4,0
STARLINK-31209,2024-020H,2024-11-29T00:09:31.321728,15.30202106,.0001303,53.1619,325.4259,81.7709,278.3440,0,U,58883,999,4782,.31079E-4,.561E-5,0
STARLINK-31315,2024-020J,2024-11-28T21:54:33.642432,15.30142261,.0002035,53.1608,300.5564,111.6021,248.5197,0,U,58884,999,4811,-.12428E-3,-.4032E-4,0
STARLINK-31318,2024-020K,2024-11-29T01:01:10.107840,15.30206804,.0000592,53.1596,325.6371,108.4418,251.6647,0,U,58885,999,4777,.14193E-3,.3848E-4,0
STARLINK-31320,2024-020L,2024-11-28T16:23:49.519392,15.30186564,.0001388,53.1607,326.9573,60.8320,299.2819,0,U,58886,999,4672,.80235E-4,.2017E-4,0
STARLINK-31321,2024-020M,2024-11-29T00:18:36.488448,15.30219349,.0000171,53.1594,325.4595,313.2161,46.8825,0,U,58887,999,4777,.15218E-3,.4154E-4,0
STARLINK-31007,2024-020P,2024-11-28T16:32:56.332032,15.30184923,.0002047,53.1624,326.9976,82.7468,277.3765,0,U,58889,999,4672,.10223E-3,.2668E-4,0
STARLINK-31230,2024-020Q,2024-11-28T16:20:00.591360,15.30204770,.0001214,53.1588,324.8470,120.6507,239.4614,0,U,58890,999,4675,.10938E-3,.2882E-4,0
STARLINK-31245,2024-020R,2024-11-29T03:55:24.539808,15.30179745,.0001121,53.1612,284.0032,45.4969,314.6123,0,U,58891,999,4852,.27752E-4,.462E-5,0
STARLINK-31254,2024-020S,2024-11-28T17:01:48.798912,15.30187995,.0001062,53.1586,327.1380,119.9633,240.1473,0,U,58892,999,4672,.49311E-4,.1101E-4,0
STARLINK-31255,2024-020T,2024-11-28T16:37:30.073152,15.30187396,.0001491,53.1600,327.0201,91.1620,268.9552,0,U,58893,999,4672,.51682E-4,.1171E-4,0
STARLINK-31243,2024-020U,2024-11-28T16:42:03.275136,15.30189319,.0002674,53.1617,327.0358,101.1950,258.9352,0,U,58894,999,4672,.88791E-4,.227E-4,0
STARLINK-31218,2024-020V,2024-11-28T16:46:36.876288,15.30190683,.0001566,53.1598,327.0520,89.6419,270.4761,0,U,58895,999,4672,.49753E-5,-.212E-5,0
STARLINK-31221,2024-020W,2024-11-28T17:09:25.135200,15.30170206,.0001121,53.1608,327.1632,77.5303,282.5823,0,U,58896,999,4672,.12206E-3,.3254E-4,0
STARLINK-31190,2024-020X,2024-11-28T16:57:15.310080,15.30185267,.0001542,53.1615,327.1013,86.8498,273.2679,0,U,58897,999,4672,.44574E-4,.96E-5,0
STARLINK-31317,2024-027A,2024-11-28T22:54:23.696352,15.30200417,.0001694,53.1615,312.8195,115.5108,244.6068,0,U,58931,999,4586,-.38545E-4,-.1501E-4,0
STARLINK-31378,2024-027B,2024-11-28T05:44:20.685984,15.30201047,.0001466,53.1610,316.1768,90.5953,269.5216,0,U,58932,999,4591,.81715E-4,.2062E-4,0
STARLINK-31350,2024-027C,2024-11-28T22:45:15.928992,15.30192346,.0001221,53.1609,312.7806,55.9630,304.1486,0,U,58933,999,4602,.18194E-3,.5032E-4,0
STARLINK-31337,2024-027D,2024-11-28T22:40:41.821536,15.30203435,.0000641,53.1610,312.7535,112.2895,247.8174,0,U,58934,999,4586,.21229E-3,.5934E-4,0
STARLINK-31362,2024-027E,2024-11-28T22:15:01.888416,15.30194362,.000097,53.1607,313.3520,99.4177,260.6934,0,U,58935,999,4601,-.20167E-5,-.419E-5,0
STARLINK-31383,2024-027F,2024-11-28T22:13:30.627552,15.30190626,.0000752,53.1610,313.3452,110.9535,249.1546,0,U,58936,999,4601,.17519E-4,.16E-5,0
STARLINK-31390,2024-027G,2024-11-28T22:07:26.012640,15.30195704,.0000749,53.1616,313.3165,104.3682,255.7402,0,U,58937,999,4585,.41823E-4,.88E-5,0
STARLINK-31377,2024-027H,2024-11-28T22:11:59.743392,15.30192910,.0001628,53.1591,313.3397,109.9943,250.1233,0,U,58938,999,4575,.38029E-4,.767E-5,0
STARLINK-31372,2024-027J,2024-11-28T15:46:35.389920,15.30238926,.0000713,53.1605,314.5128,86.0777,274.0305,0,U,58939,999,4597,.29406E-3,.837E-4,0
STARLINK-31371,2024-027K,2024-11-28T15:45:08.244288,15.30159840,.0001374,53.1588,314.5036,187.8830,172.2150,0,U,58940,999,4597,-.77116E-4,-.2639E-4,0
STARLINK-31345,2024-027L,2024-11-28T15:37:32.637216,15.30192948,.0001153,53.1603,314.4739,101.0844,259.0286,0,U,58941,999,4597,.42686E-4,.905E-5,0
STARLINK-31354,2024-027M,2024-11-28T23:32:20.817600,15.30210830,.0002551,53.1628,312.9734,105.5158,254.6124,0,U,58942,999,4586,.76499E-4,.1907E-4,0
STARLINK-31346,2024-027N,2024-11-28T15:32:55.747680,15.30235835,.0000931,53.1618,314.4524,84.3554,275.7553,0,U,58943,999,4597,.24854E-3,.7017E-4,0
STARLINK-31336,2024-027P,2024-11-28T22:10:29.234208,15.30183278,.0001054,53.1627,313.3291,134.5286,225.5801,0,U,58944,999,4585,-.53422E-4,-.194E-4,0
STARLINK-31359,2024-027Q,2024-11-29T04:00:01.999584,15.65765334,.0005681,53.1527,299.6730,93.1845,2.6207,0,U,58945,999,4608,-.79629E-2,-.751921E-2,0
STARLINK-31331,2024-027R,2024-11-28T23:14:07.933632,15.30201023,.0001391,53.1595,312.8964,93.1536,266.9624,0,U,58946,999,4578,.16465E-3,.452E-4,0
STARLINK-31116,2024-027S,2024-11-28T23:18:41.983200,15.30184600,.0001019,53.1615,312.9167,85.8743,274.2375,0,U,58947,999,4560,-.20204E-4,-.957E-5,0
STARLINK-31311,2024-027T,2024-11-28T23:09:34.278048,15.30188887,.00012,53.1636,312.8770,76.3949,283.7185,0,U,58948,999,4556,.75088E-4,.1865E-4,0
STARLINK-31294,2024-027U,2024-11-28T23:52:07.378176,15.30196450,.0001044,53.1575,313.0560,98.4824,261.6295,0,U,58949,999,4587,.12707E-4,.17E-6,0
STARLINK-31330,2024-027W,2024-11-28T10:45:48.767904,15.30855657,.0001794,53.1576,315.3500,129.9304,230.1855,0,U,58951,999,4594,.12463E-2,.37499E-3,0
STARLINK-31293,2024-027X,2024-11-28T23:05:00.731328,15.30194245,.0001271,53.1599,312.8535,93.5260,266.5886,0,U,58952,999,4602,.52998E-4,.121E-4,0
STARLINK-31373,2024-031A,2024-11-28T15:27:31.195584,15.30178664,.0001234,53.1599,301.1414,109.4146,250.6988,0,U,58965,999,4518,.71317E-4,.1752E-4,0
STARLINK-31449,2024-031B,2024-11-28T15:24:29.152512,15.30182809,.0001391,53.1629,301.1257,112.2662,247.8487,0,U,58966,999,4518,.10151E-4,-.59E-6,0
STARLINK-31314,2024-031C,2024-11-29T04:06:01.701792,15.30186267,.0001285,53.1625,298.7396,103.0165,257.0979,0,U,58967,999,4526,.24859E-4,.377E-5,0
STARLINK-31356,2024-031D,2024-11-28T22:00:00.999936,15.43180335,.0008829,53.1613,297.6281,92.4484,37.8199,0,U,58968,999,4520,.34393E-2,.157852E-2,0
STARLINK-31335,2024-031E,2024-11-29T04:01:53.441760,15.31737552,.0003182,53.1589,298.7145,109.4072,250.7273,0,U,58969,999,4534,.1412E-2,.43764E-3,0
STARLINK-31368,2024-031F,2024-11-29T04:19:41.657664,15.30190477,.0001219,53.1606,298.7950,98.4901,261.6238,0,U,58970,999,4526,-.40663E-4,-.1563E-4,0
STARLINK-31333,2024-031G,2024-11-28T22:08:02.355936,15.30202609,.0002477,53.1598,300.0302,105.1741,254.9534,0,U,58971,999,4522,.14383E-3,.3903E-4,0
STARLINK-31351,2024-031H,2024-11-29T04:30:20.431008,15.30182694,.0001419,53.1612,298.8443,75.5201,284.5957,0,U,58972,999,4530,.47693E-4,.1053E-4,0
STARLINK-31365,2024-031J,2024-11-28T05:08:39.909984,15.30176354,.0000681,53.1608,303.4317,43.6982,316.4072,0,U,58973,999,4511,-.81313E-5,-.599E-5,0
STARLINK-31361,2024-031K,2024-11-29T04:34:54.395040,15.30172730,.0001146,53.1613,298.8594,86.3393,273.7739,0,U,58974,999,4526,.76718E-4,.1912E-4,0
STARLINK-31369,2024-031L,2024-11-28T05:13:13.178496,15.30189401,.0000418,53.1601,303.4486,294.1179,65.9778,0,U,58975,999,4509,-.86527E-4,-.2919E-4,0
STARLINK-31324,2024-031M,2024-11-29T04:48:34.938432,15.30184922,.000063,53.1603,298.9179,21.3739,338.7288,0,U,58976,999,4527,-.68538E-4,-.2387E-4,0
STARLINK-31358,2024-031N,2024-11-28T15:29:01.944960,15.30189350,.0001168,53.1605,301.1289,108.2517,251.8611,0,U,58977,999,4516,.45672E-4,.993E-5,0
STARLINK-31355,2024-031P,2024-11-29T04:53:09.281760,15.30172618,.0000484,53.1608,298.9420,58.2031,301.9016,0,U,58978,999,4529,-.33164E-4,-.134E-4,0
STARLINK-31380,2024-031Q,2024-11-28T14:51:10.370592,15.30206518,.0000748,53.1618,301.6873,73.9696,286.1387,0,U,58979,999,4515,.16404E-3,.4503E-4,0
STARLINK-31353,2024-031R,2024-11-29T04:54:40.130496,15.30180146,.0000789,53.1613,298.9500,83.2393,276.8697,0,U,58980,999,4521,-.8312E-4,-.2818E-4,0
STARLINK-31339,2024-031S,2024-11-29T00:20:06.545760,15.30176509,.0001373,53.1598,299.8890,25.7999,334.3070,0,U,58981,999,4523,-.56931E-4,-.2044E-4,0
STARLINK-31360,2024-031T,2024-11-29T04:09:26.679744,15.47199108,.0008338,53.1582,292.3794,86.9548,273.2414,0,U,58982,999,4535,.12536E-2,.64946E-3,0
STARLINK-31384,2024-031U,2024-11-28T15:04:53.096448,15.30183749,.000035,53.1619,301.7482,213.9860,146.1119,0,U,58983,999,4515,.1473E-3,.4004E-4,0
STARLINK-31379,2024-031V,2024-11-28T21:27:10.333440,15.30206220,.0001507,53.1621,300.5607,113.3499,246.7661,0,U,58984,999,4521,-.2831E-4,-.1198E-4,0
STARLINK-31385,2024-031W,2024-11-29T04:41:44.282688,15.30175130,.0001229,53.1621,296.7212,92.8437,267.2704,0,U,58985,999,4529,.50669E-6,-.344E-5,0
STARLINK-31229,2024-031X,2024-11-28T07:29:48.511392,15.30185721,.0000452,53.1606,303.3359,93.4710,266.6343,0,U,58986,999,4510,.10712E-3,.2814E-4,0
STARLINK-31468,2024-036A,2024-11-28T17:02:55.485888,15.30194699,.0001422,53.1596,82.2851,107.9423,252.1732,0,U,58998,999,4399,.43673E-4,.934E-5,0
STARLINK-31440,2024-036B,2024-11-28T17:05:58.119072,15.30185770,.0001269,53.1605,82.2915,81.8447,278.2698,0,U,58999,999,4317,.97505E-4,.2528E-4,0
STARLINK-31529,2024-036C,2024-11-28T17:44:33.997632,15.32037439,.0001278,53.1602,80.3391,86.5884,273.5264,0,U,59000,999,4393,.96842E-5,-.63E-6,0
STARLINK-31431,2024-036E,2024-11-28T16:35:44.685888,15.30185848,.000132,53.1611,82.8685,126.9493,233.1629,0,U,59002,999,4397,-.21047E-4,-.982E-5,0
STARLINK-31435,2024-036G,2024-11-28T15:33:25.725888,15.30195387,.0001389,53.1599,82.5999,88.2779,271.8381,0,U,59004,999,4398,.60337E-4,.1428E-4,0
STARLINK-31484,2024-036H,2024-11-28T15:37:59.212128,15.30192094,.0001202,53.1593,82.6195,87.5631,272.5507,0,U,59005,999,4397,.73731E-4,.1825E-4,0
STARLINK-31450,2024-036J,2024-11-28T17:22:39.534816,15.30235707,.0000612,53.1601,82.3604,80.3539,279.7531,0,U,59006,999,4398,-.23914E-3,-.7442E-4,0
STARLINK-31456,2024-036K,2024-11-28T15:42:32.374368,15.30202901,.0001326,53.1620,82.6362,95.7533,264.3619,0,U,59007,999,4398,.11319E-3,.2995E-4,0
STARLINK-31460,2024-036L,2024-11-28T17:59:09.060288,15.30196870,.0001053,53.1589,82.5230,96.3507,263.7613,0,U,59008,999,4398,.1171E-3,.311E-4,0
STARLINK-31488,2024-036M,2024-11-28T15:36:30.913920,15.30161204,.0001145,53.1593,82.6139,95.2365,264.8767,0,U,59009,999,4397,.10373E-3,.2711E-4,0
STARLINK-31528,2024-036N,2024-11-28T15:21:26.954784,15.30181776,.0001262,53.1620,83.2544,106.3694,253.7446,0,U,59010,999,4396,.15584E-4,.102E-5,0
STARLINK-31491,2024-036P,2024-11-28T16:56:56.309856,15.30243802,.0001368,53.1611,82.9575,97.0064,263.1092,0,U,59011,999,4397,.31871E-3,.9104E-4,0
STARLINK-31465,2024-036Q,2024-11-28T15:15:21.298752,15.30187853,.0001611,53.1585,83.2301,86.8033,273.3152,0,U,59012,999,4396,-.40516E-4,-.1559E-4,0
STARLINK-31389,2024-036R,2024-11-28T16:53:54.743712,15.30259756,.0000114,53.1592,82.9447,215.8407,144.2586,0,U,59013,999,4398,.70457E-3,.20605E-3,0
STARLINK-31454,2024-036S,2024-11-28T16:44:49.126848,15.30224649,.0000768,53.1604,82.9042,224.6966,135.3973,0,U,59014,999,4397,.134E-3,.3615E-4,0
STARLINK-31521,2024-036T,2024-11-28T16:43:19.892928,15.30208860,.0001708,53.1575,82.8956,99.6852,260.4341,0,U,59015,999,4397,.49773E-3,.14415E-3,0
STARLINK-31526,2024-036U,2024-11-28T12:57:06.752736,15.39609783,.0000995,53.1594,60.5673,89.0743,271.0375,0,U,59016,999,4429,.62873E-4,.2116E-4,0
STARLINK-31406,2024-036V,2024-11-28T07:15:58.130496,15.30197632,.0000739,53.1594,84.7042,96.9847,263.1238,0,U,59017,999,4391,-.46085E-4,-.1723E-4,0
STARLINK-31527,2024-036W,2024-11-28T16:29:39.465312,15.30190345,.000119,53.1607,82.8422,106.9189,253.1942,0,U,59018,999,4397,.55546E-4,.1286E-4,0
STARLINK-31436,2024-036X,2024-11-28T13:50:26.211264,15.30182497,.0001649,53.1597,83.5702,86.2273,273.8916,0,U,59019,999,4396,.15427E-3,.421E-4,0
STARLINK-30996,2024-038A,2024-11-28T18:13:57.094176,15.25908073,.0001068,43.0017,134.5979,274.4618,85.6111,0,U,59023,999,4491,.20844E-4,.288E-5,0
STARLINK-31006,2024-038B,2024-11-28T08:42:32.038848,15.40698720,.0002465,43.0033,102.1563,264.3861,95.6714,0,U,59024,999,4388,.69588E-4,.2604E-4,0
STARLINK-31178,2024-038C,2024-11-27T18:36:48.132576,15.25912396,.0001613,43.0092,140.1200,274.8678,85.1989,0,U,59025,999,4313,.82761E-4,.1908E-4,0
STARLINK-31227,2024-038D,2024-11-28T18:07:25.889664,15.25910084,.0001599,42.9994,134.5649,271.7379,88.3289,0,U,59026,999,4354,.54634E-5,-.115E-5,0
STARLINK-30863,2024-038E,2024-11-29T03:29:44.230848,15.25908901,.000167,43.0015,132.3378,269.8044,90.2615,0,U,59027,999,4350,.65379E-4,.1453E-4,0
STARLINK-31206,2024-038F,2024-11-28T17:26:20.799168,15.40702436,.0000721,43.0007,86.4548,276.8833,83.1941,0,U,59028,999,4411,.13174E-3,.5204E-4,0
STARLINK-31224,2024-038G,2024-11-28T18:00:54.685152,15.25913813,.0001594,43.0011,134.5337,268.4145,91.6524,0,U,59029,999,4354,.60655E-4,.133E-4,0
STARLINK-31186,2024-038H,2024-11-29T03:23:13.452288,15.25911500,.0001049,43.0049,132.2996,342.7702,17.3114,0,U,59030,999,4360,.47402E-4,.983E-5,0
STARLINK-31211,2024-038J,2024-11-28T17:54:24.480288,15.25911191,.0001185,42.9997,134.5007,276.1420,83.9296,0,U,59031,999,4343,.11044E-3,.2633E-4,0
STARLINK-30862,2024-038K,2024-11-28T12:15:09.301248,15.31131033,.0005826,43.0017,134.4656,318.6701,41.3711,0,U,59032,999,4341,.13108E-2,.40208E-3,0
STARLINK-31210,2024-038L,2024-11-29T04:02:08.491776,15.25874031,.0000984,43.0038,131.6538,281.0673,79.0067,0,U,59033,999,4367,-.10676E-3,-.3046E-4,0
STARLINK-31231,2024-038M,2024-11-29T03:55:35.503968,15.25939602,.0001936,42.9992,131.6126,275.3633,84.6997,0,U,59034,999,4350,.69364E-3,.17947E-3,0
STARLINK-31207,2024-038N,2024-11-29T03:52:20.184672,15.25908777,.0000527,42.9941,131.5885,246.2955,113.7840,0,U,59035,999,4367,.17312E-3,.4274E-4,0
STARLINK-31217,2024-038P,2024-11-28T15:12:36.805248,15.55698461,.0012827,43.0003,98.1597,352.3666,7.6999,0,U,59036,999,4401,.16542E-2,.118653E-2,0
STARLINK-31208,2024-038Q,2024-11-28T20:49:43.875552,15.25895189,.0000666,43.0022,132.8123,272.9123,87.1652,0,U,59037,999,4363,-.38899E-4,-.1274E-4,0
STARLINK-31235,2024-038R,2024-11-29T03:49:04.937952,15.25907326,.0000921,42.9995,131.5696,325.9661,34.1131,0,U,59038,999,4361,.12673E-3,.3059E-4,0
STARLINK-31220,2024-038S,2024-11-28T17:34:51.134592,15.25918608,.0001414,42.9981,134.4143,280.1536,79.9155,0,U,59039,999,4354,.97895E-4,.2305E-4,0
STARLINK-31225,2024-038T,2024-11-29T03:16:06.180096,15.25929801,.000193,42.9971,129.6389,276.1110,83.9521,0,U,59040,999,4352,.18311E-3,.4538E-4,0
STARLINK-31240,2024-038U,2024-11-28T17:25:05.002176,15.25919032,.0001718,43.0013,134.3606,258.9421,101.1237,0,U,59041,999,4354,.71356E-4,.161E-4,0
STARLINK-31202,2024-038V,2024-11-29T03:58:39.256896,15.25920860,.000113,43.0009,130.7784,317.4608,42.6155,0,U,59042,999,4368,.23391E-3,.5868E-4,0
STARLINK-31234,2024-038W,2024-11-28T17:15:18.677088,15.25920977,.000114,42.9993,134.3017,212.8281,147.2499,0,U,59043,999,4343,.11306E-3,.2702E-4,0
STARLINK-31153,2024-038X,2024-11-29T03:42:34.324416,15.25903655,.00013,43.0028,131.5296,276.6821,83.3882,0,U,59044,999,4350,.36118E-4,.687E-5,0
STARLINK-31241,2024-038Y,2024-11-29T04:11:52.547136,15.25909893,.0001204,43.0012,131.7059,270.9614,89.1099,0,U,59045,999,4367,.56657E-4,.1225E-4,0
STARLINK-31205,2024-038Z,2024-11-29T04:08:37.952736,15.25903732,.0001145,43.0009,131.6853,264.1043,95.9678,0,U,59046,999,4361,.15326E-3,.3753E-4,0
STARLINK-31265,2024-041A,2024-11-28T14:37:40.511424,15.25918703,.0000705,43.0022,60.0259,256.8991,103.1781,0,U,59074,999,4302,.1854E-3,.4597E-4,0
STARLINK-31276,2024-041B,2024-11-28T15:42:49.635360,15.25919423,.000171,42.9973,60.3890,202.7985,157.2791,0,U,59075,999,4307,.37007E-3,.9438E-4,0
STARLINK-31259,2024-041C,2024-11-28T12:31:01.875936,15.25918405,.000149,42.9994,61.1096,195.0150,165.0657,0,U,59076,999,4195,.17647E-3,.4362E-4,0
STARLINK-31281,2024-041D,2024-11-28T15:36:17.508960,15.25920993,.0001057,42.9985,60.3573,183.5529,176.5315,0,U,59077,999,4307,.15286E-3,.3744E-4,0
STARLINK-31274,2024-041E,2024-11-28T16:08:43.179072,15.25889934,.0000437,42.9989,59.6429,268.1337,91.9464,0,U,59078,999,4303,-.67552E-4,-.2022E-4,0
STARLINK-31257,2024-041F,2024-11-28T14:31:09.294816,15.25916519,.0000645,42.9983,59.9943,234.0639,126.0152,0,U,59079,999,4302,.33662E-4,.624E-5,0
STARLINK-31299,2024-041G,2024-11-27T10:37:32.506176,15.40687242,.0000368,43.0009,340.2786,253.1327,106.9489,0,U,59080,999,4387,-.34246E-4,-.1732E-4,0
STARLINK-31292,2024-041H,2024-11-28T05:57:43.935552,15.25910719,.0001521,43.0035,62.4956,283.6945,76.3736,0,U,59081,999,4296,.73083E-4,.1655E-4,0
STARLINK-31286,2024-041J,2024-11-28T15:19:56.222688,15.25984529,.0001234,43.0039,60.2612,221.2699,138.8059,0,U,59082,999,4310,.38399E-3,.9823E-4,0
STARLINK-31252,2024-041K,2024-11-28T22:00:00.999936,15.65717595,.0017209,43.0004,14.4578,74.9947,357.3021,0,U,59083,999,596,.15695E-2,.167322E-2,0
STARLINK-31261,2024-041L,2024-11-28T14:27:55.164384,15.25901557,.0000108,43.0022,59.9792,275.4652,84.6186,0,U,59084,999,4307,-.11875E-4,-.567E-5,0
STARLINK-31290,2024-041M,2024-11-28T07:19:06.830688,15.32057344,.0005883,43.0007,60.3261,46.7300,313.4043,0,U,59085,999,4313,.25701E-2,.81884E-3,0
STARLINK-31279,2024-041N,2024-11-28T12:50:23.318304,15.25901869,.0002,43.0029,60.3309,265.7479,94.3143,0,U,59086,999,4307,.94011E-4,.2202E-4,0
STARLINK-31266,2024-041P,2024-11-28T07:12:26.862624,15.25904022,.0000911,42.9994,61.9969,172.0697,188.0168,0,U,59087,999,4302,.70438E-4,.1585E-4,0
STARLINK-31313,2024-041Q,2024-11-28T13:26:11.612832,15.25925527,.0001103,43.0030,60.5078,271.8048,88.2677,0,U,59088,999,4301,.89779E-4,.2093E-4,0
STARLINK-31307,2024-041R,2024-11-28T22:00:00.999936,15.25864820,.0001303,43.0010,57.9637,270.9685,127.7562,0,U,59089,999,586,.19799E-2,.51827E-3,0
STARLINK-31316,2024-041S,2024-11-28T11:13:14.384640,15.40671564,.0002604,43.0064,28.7006,271.1378,88.9180,0,U,59090,999,4331,-.76733E-4,-.3505E-4,0
STARLINK-31310,2024-041U,2024-11-28T13:16:26.377248,15.25916713,.0001307,43.0048,60.4588,278.4425,81.6278,0,U,59092,999,4302,.63185E-4,.1396E-4,0
STARLINK-31343,2024-041V,2024-11-28T12:43:52.127616,15.25919845,.0001164,43.0021,60.3046,293.7513,66.3216,0,U,59093,999,4306,.84384E-4,.1951E-4,0
STARLINK-31295,2024-041X,2024-11-28T14:44:13.589952,15.25876889,.0001463,43.0024,60.0557,289.0736,70.9956,0,U,59095,999,4302,-.11598E-3,-.3287E-4,0
STARLINK-31291,2024-041Y,2024-11-28T12:40:37.238592,15.25911323,.0001194,43.0050,60.2902,259.1211,100.9506,0,U,59096,999,4301,.34197E-4,.637E-5,0
STARLINK-31312,2024-044A,2024-11-29T00:16:27.232320,15.40705963,.0002898,43.0069,179.8723,271.1195,88.9330,0,U,59152,999,4276,.56398E-5,-.69E-6,0
STARLINK-31308,2024-044B,2024-11-28T15:16:49.329984,15.40696933,.0002619,43.0094,184.9019,254.6971,105.3596,0,U,59153,999,4272,.15713E-4,.352E-5,0
STARLINK-31270,2024-044C,2024-11-29T01:07:45.246144,15.25908966,.0000419,43.0008,214.8156,334.5305,25.5525,0,U,59154,999,4241,.12962E-3,.3135E-4,0
STARLINK-31341,2024-044D,2024-11-29T02:12:53.936352,15.25906576,.0001075,43.0058,215.1791,12.8188,347.2690,0,U,59155,999,4235,.80385E-4,.1845E-4,0
STARLINK-31338,2024-044E,2024-11-28T16:44:04.102080,15.25889433,.0000697,42.9973,217.3822,292.8014,67.2763,0,U,59156,999,4231,-.66676E-3,-.17645E-3,0
STARLINK-31334,2024-044F,2024-11-29T02:06:22.243680,15.25916760,.000151,43.0015,215.1521,260.5901,99.4779,0,U,59157,999,4219,-.78228E-5,-.462E-5,0
STARLINK-31297,2024-044G,2024-11-28T09:21:53.725824,15.25906219,.0001144,43.0014,218.4879,248.3647,111.7082,0,U,59158,999,4230,.12648E-3,.3052E-4,0
STARLINK-31182,2024-044H,2024-11-29T01:59:51.785664,15.25907731,.0001368,43.0008,215.1175,282.7420,77.3278,0,U,59159,999,4240,.15593E-3,.3823E-4,0
STARLINK-31327,2024-044J,2024-11-28T01:27:20.304288,15.25917055,.0000751,42.9976,220.3158,273.0357,87.0408,0,U,59160,999,4225,-.62852E-4,-.1901E-4,0
STARLINK-31256,2024-044K,2024-11-29T01:53:20.715072,15.25900686,.0002545,42.9996,215.0823,254.5985,105.4584,0,U,59161,999,4240,.18583E-3,.4605E-4,0
STARLINK-31272,2024-044L,2024-11-28T02:16:11.002656,15.25925023,.0002826,43.0019,220.5953,246.2505,113.8050,0,U,59162,999,4222,.11016E-3,.2626E-4,0
STARLINK-31278,2024-044M,2024-11-29T01:46:35.372064,15.26059110,.0001803,43.0007,215.0424,256.5858,103.4792,0,U,59163,999,4235,.69909E-3,.18157E-3,0
STARLINK-31309,2024-044N,2024-11-28T10:00:59.287104,15.25897697,.0002239,43.0005,218.7115,251.7206,108.3401,0,U,59164,999,4230,-.1648E-4,-.689E-5,0
STARLINK-31325,2024-044P,2024-11-29T00:06:03.409632,15.25907219,.0001011,43.0020,215.3771,285.2382,74.8357,0,U,59165,999,4214,.26069E-4,.425E-5,0
STARLINK-31342,2024-044Q,2024-11-29T00:02:47.763744,15.25908626,.0001237,43.0014,215.3583,256.8739,103.1974,0,U,59166,999,4239,.21021E-4,.292E-5,0
STARLINK-31298,2024-044R,2024-11-28T16:08:13.666560,15.25909994,.0000697,42.9978,217.1808,277.8703,82.2068,0,U,59167,999,4231,-.34925E-4,-.1171E-4,0
STARLINK-31322,2024-044S,2024-11-28T18:30:39.266784,15.25897791,.0001265,42.9993,216.1971,0.6860,359.3992,0,U,59168,999,4236,-.69484E-4,-.2074E-4,0
STARLINK-31329,2024-044T,2024-11-27T17:29:31.218720,15.25908759,.0001643,43.0016,222.1232,243.8968,116.1714,0,U,59169,999,4217,.41236E-4,.821E-5,0
STARLINK-31340,2024-044U,2024-11-29T00:20:04.509312,15.40702928,.0000812,42.9981,191.2444,300.8697,59.2080,0,U,59170,999,4252,.82621E-4,.315E-4,0
